species_id;bwg_name;domain;kingdom;phylum;subphylum;class;subclass;ord;subord;family;subfamily;tribe;genus;species;subspecies;functional_group;predation;realm;micro_macro;barcode;name0;
5831;Diptera.272;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp D;Tipulidae sp
5836;Diptera.273;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp E?;Tipulidae sp
5841;Diptera.314;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp;Tipulid_with_orange_mouth_parts
5846;Diptera.315;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp;Tipulid_with_doughnutbum
5851;Diptera.400;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp F;Tipulidae sp
5856;Diptera.126;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;Ctenophorinae;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Dolichopeza sp. 1;
5861;Diptera.441;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;NA;NA;shredder;prey;aquatic;macro;NA;Trentepholia sp;
5866;Diptera.326;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;NA;NA;shredder;prey;aquatic;macro;NA;Tipsp1;Trentepohlia
5871;Coleoptera.50;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;Scirtes;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp.1;Scirtidae JP1
5876;Diptera.396;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;Tipulinae;NA;Brachypremna;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae.Brachypremna.sp.1;
5881;Diptera.397;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae.sp.2;
5886;Diptera.160;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Hexatominae;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Diptera.159;Diptera.2
5891;Diptera.165;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Limonia;NA;NA;shredder;prey;aquatic;macro;NA;Diptera.164;Limonia sp. 1
5896;Diptera.292;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;dominicana;NA;shredder;prey;aquatic;macro;NA;Diptera.290;Diptera.291
5901;Diptera.274;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp. B (yellow);Trentepohlia sp. 2
5906;Diptera.293;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp. A (grey);Trentepohlia sp. 1
5911;Diptera.356;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Diptera sp. L;Limoniidae sp. 1
5916;Diptera.357;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Limoniidae sp. 2;Tipulidae: Yellow tipulid brown head capsule 
5921;Diptera.363;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Diptera sp. L;Limoniidae sp.
5926;Diptera.476;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera B;
5931;Diptera.477;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera C;
5936;Diptera.478;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera D;
5941;Diptera.479;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera F;
5946;Diptera.480;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera H;
5951;Diptera.481;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera I;
5956;Diptera.535;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown Diptera L;
5961;Diptera.114;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;NA;NA;NA;macro;NA;Cyclorrapha sp;
5966;Diptera.182;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Muscomorpha sp. 2? Saba;
5971;Diptera.183;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Muscomorpha sp. 3;
5976;Coleoptera.51;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;Scirtes;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp.2;Scirtidae JP2
5981;Diptera.440;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Nematocera;
5986;Diptera.332;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Syrphinae;NA;Ocyptamus;NA;NA;gatherer;prey;aquatic;macro;NA;Ocyptamus;Syrsp1
5991;Diptera.333;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestylum;Syrsp2
5996;Diptera.334;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Meromacrus;NA;NA;gatherer;prey;aquatic;macro;NA;Meromacrus;Syrsp3
6001;Diptera.335;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestylum;Syrsp4
6006;Diptera.336;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestylum;Syrsp5
6011;Diptera.337;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestylum;Syrsp6
6016;Diptera.338;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestylum;Syrsp7
6021;Diptera.341;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;?;
6026;Diptera.342;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;?;
6031;Coleoptera.33;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtidae sp. 5545;
6036;Diptera.343;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Dolychopodidae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Dolichopodidae;
6041;Diptera.344;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;macro;NA;?;
6046;Diptera.345;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Sciaridae;NA;NA;NA;NA;NA;gatherer;prey;NA;macro;NA;Sciaridae;
6051;Diptera.346;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Aulacigastridae;Aulacigastrinae;NA;Aulacigaster;NA;NA;gatherer;prey;NA;macro;NA;Aulacigaster;Aulacigastridae
6056;Diptera.347;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae;
6061;Diptera.181;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Muscomorpha sp 2 twin tail Dominica;
6066;Ephemeroptera.1;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Ephemeroptera;NA;NA;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;EPH - IC1;
6071;Haplotaxida.1;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Tubificidae sp.;
6076;Hemiptera.1;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Veliidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Veliidae sp. 1;
6081;Hemiptera.10;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera7;
6086;Acari.5;Eukaryota;Animalia;Arthropoda;Chelicerata;Arachnida;Acari;NA;NA;NA;NA;NA;NA;NA;NA;piercer;predator;NA;micro;NA;Mite sp. 3;
6091;Coleoptera.27;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp. A;
6096;Hemiptera.4;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera1;
6101;Hemiptera.5;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera2;
6106;Hemiptera.6;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera3;
6111;Hemiptera.7;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera4;
6116;Hemiptera.8;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera5;
6121;Hemiptera.9;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;NA;NA;NA;NA;NA;NA;engulfer;predator;terrestrial;macro;NA;Heteroptera6;
6126;Hemiptera.2;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Enicocephalidae;NA;NA;NA;NA;NA;piercer;predator;terrestrial;macro;NA;Enicocephalidae;
6131;Hemiptera.3;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Gerridae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Hemiptera sp. Gerridae;
6136;Hemiptera.12;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Mesoveliidae;NA;NA;NA;NA;NA;piercer;predator;NA;macro;NA;Mesoveliidae;
6141;Hemiptera.13;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Veliidae;NA;NA;Paravelia;NA;NA;piercer;predator;terrestrial;macro;NA;Paravelia sp;
6146;Coleoptera.28;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp. B;
6151;Hemiptera.11;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Vellidae;NA;NA;Microvelia;NA;NA;piercer;predator;aquatic;macro;NA;Microvelia sp.;
6156;Hirudinea.1;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Annelid sp A;Hirudinea sp
6161;Hirudinea.2;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirudinea sp;Hirudinea sp B
6166;Hirudinea.3;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirudinea sp;Hirudinea sp C
6171;Hirudinea.4;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirudinea sp.;
6176;Hirudinea.5;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirudinea sp.2008;
6181;Hirudinea.6;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirudinea sp. 2008;
6186;Lepidoptera.1;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;Glossata;Tineidae;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;Tineidae sp;
6191;Lepidoptera.2;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Lepidoptera sp. A;
6196;Lepidoptera.3;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;Lepidoptera sp. B;
6201;Coleoptera.29;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp. C;
6206;Lepidoptera.4;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Lepidoptera sp. C;
6211;Lepidoptera.5;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;Lepidoptera sp. D;
6216;Lepidoptera.6;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;Lepidoptera sp. E;
6221;Lepidoptera.7;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;Lepidoptera sp. F;
6226;Lepidoptera.8;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;Glossata;NA;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;;
6231;Megaloptera.1;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Megaloptera;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;NA;macro;NA;MGL - IC1;
6236;Nematoda.1;Eukaryota;Animalia;Nematoda;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;NMT - IC1;
6241;Odonata.9;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;Bromeliagrion;NA;NA;engulfer;predator;aquatic;macro;NA;;
6246;Odonata.2;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Coenagrionidae sp1;Coenagrionidae_Nourages
6251;Odonata.3;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;Leptagrion;andromache;NA;engulfer;predator;aquatic;macro;NA;Leptagrion sp.;
6256;Coleoptera.30;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp. D;
6261;Odonata.5;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;Leptagrion;andromache;NA;engulfer;predator;aquatic;macro;NA;Leptagrion andromache;
6266;Odonata.6;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;Leptagrion;bocainense;NA;engulfer;predator;aquatic;macro;NA;Leptagrion bocainense;
6271;Odonata.7;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;Leptagrion;elongatum;NA;engulfer;predator;aquatic;macro;NA;Leptagrion elongatum;
6276;Odonata.10;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zigoptera;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;ZYG - IC5;
6281;Odonata.4;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zigoptera;Pseudostigmatidae;NA;NA;Mecistogaster;modesta;NA;engulfer;predator;aquatic;macro;NA;Mecistogaster;Mecistogaster modesta
6286;Oligochaeta.14;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;NA;NA;NA;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Annelid sp B;Earthworm-like
6291;Oligochaeta.16;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;NA;NA;NA;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta sp;Oligochaete sp A
6296;Oligochaeta.9;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;NA;NA;NA;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta;
6301;Oligochaeta.1;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Aeolosomatidae;NA;NA;Aelosoma;NA;NA;gatherer;prey;aquatic;macro;NA;Aelosoma sp.;
6306;Coleoptera.32;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtidae sp. 1;
6311;Oligochaeta.15;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Enchytraeoidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta;
6316;Oligochaeta.6;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Enchytraeoidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Enchytridae sp;
6321;Oligochaeta.8;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Enchytraeoidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Enchytridae sp. 1;Oligochaeta.7
6326;Oligochaeta.17;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Naidinae;NA;Dero;NA;NA;gatherer;prey;aquatic;macro;NA;Dero sp.;Oligochaeta JP1
6331;Oligochaeta.5;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Naidinae;NA;Dero;(Aulophorus) superterrenus;NA;gatherer;prey;aquatic;macro;NA;Dero sp.;Dero superterrenus
6336;Oligochaeta.2;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Naidinae;NA;Dero;(Aulophorus) superterrenus;NA;gatherer;prey;aquatic;macro;NA;Aulophorus sp. 1;Aulophorus superterrenus
6341;Oligochaeta.13;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Naidinae;NA;Aulophorus;superterrenus;NA;gatherer;prey;aquatic;macro;NA;Aulophorus superterreneus;Oligochaeta.3
6346;Oligochaeta.10;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Pristininae;NA;Pristina;NA;NA;gatherer;prey;aquatic;macro;NA;Pristina menoni+notopora+osborni;
6351;Oligochaeta.11;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Pristininae;NA;Pristina;osborni;NA;gatherer;prey;aquatic;macro;NA;Pristina osborni;
6356;Coleoptera.34;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp. 1;
6361;Oligochaeta.12;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;Pristininae;NA;Pristina;NA;NA;gatherer;prey;aquatic;macro;NA;Pristina spp.;
6366;Oligochaeta.18;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Naididae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;OLG - IC3;
6371;Ostracoda.11;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cypridocopina;Candonidae;Candoninae;NA;Latinopsis;NA;NA;scraper;prey;aquatic;macro;NA;Latinopsis;
6376;Ostracoda.2;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cypridocopina;Candonidae;Candoninae;NA;Candonopsis;kingsleyi;NA;scraper;prey;aquatic;macro;NA;Candonopsis kingsleyi;
6381;Ostracoda.9;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cypridocopina;Cyprididae;Callistocypridinae;NA;Callistocypris;mckenziei;NA;scraper;prey;aquatic;macro;NA;Callistocypris mckenziei;
6386;Ostracoda.4;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cytherocopina;Limnocytheridae;Timiriaseviinae;NA;Elpidium;bromeliarum;NA;scraper;prey;aquatic;macro;NA;Elpidium bromeliarum;
6391;Ostracoda.8;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cytherocopina;Limnocytheridae;Timiriaseviinae;NA;Elpidium;bromeliarum;NA;scraper;prey;aquatic;macro;NA;Elpidium bromeliarum;
6396;Ostracoda.7;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cytherocopina;Limnocytheridae;Timiriaseviinae;NA;Elpidium;maracaoensis;NA;scraper;prey;aquatic;macro;NA;Elpidium maracaoensis;
6401;Ostracoda.6;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cytherocopina;Limnocytheridae;Timiriaseviinae;NA;Elpidium;NA;NA;scraper;prey;aquatic;macro;NA;Elpidium sp.;
6406;Ostracoda.10;Eukaryota;Animalia;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Cytherocopina;Limnocytheridae;Timiriaseviinae;NA;Elpidium;NA;NA;scraper;prey;aquatic;macro;NA;Elpidium;
6411;Coleoptera.35;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp. 2;
6416;Platyhelminthes.10;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;flatworm(white);
6421;Platyhelminthes.11;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;flatworm(red);
6426;Platyhelminthes.12;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;flatworm(batman);
6431;Platyhelminthes.1;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Planaria black sp. 1;
6436;Platyhelminthes.2;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Planaria black sp. 2;
6441;Platyhelminthes.3;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Planaria black sp. 3;
6446;Platyhelminthes.4;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Planaria black sp. 4;
6451;Platyhelminthes.5;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Platyhelminthes sp. 2;
