"X","site_brom.id","site","trt.name","mu.scalar","k.scalar","intended.mu","intended.k","temporal.block","maxvol","leaf.number","mean.diam","catchment.area","turbidity.initial","oxygen.percent.initial","oxygen.conc.initial","ph.initial","chlorophyll.initial","bacteria.per.ml..initial","amoeba.per.ml.initial","algae.per.ml.initial","ciliates.per.ml.initial","flagellates.per.ml.initial","rotifers.per.ml.initial","leafpack1.species1.mass.initial","leafpack2.species1.mass.initial","leafpack1.species2.mass.initial","leafpack2.species2.mass.initial","co2.final","methane.final","turbidity.final","oxygen.percent.final","oxygen.conc.final","ph.final","chlorophyll.final","bacteria.per.ml.final","amoeba.per.ml.final","algae.per.ml.final","ciliates.per.ml.final","flagellates.per.ml.final","rotifers.per.ml.final","leafpack1.species1.mass.final","leafpack2.species1.mass.final","leafpack1.species2.mass.final","leafpack2.species2.mass.final","water.volume.final","fpom.final","n15.bromeliad.final","final.bromeliad.percentn","final.bromeliad.percentc","species1","species2","decomp","sample_size_species","functional_group","engulfer_bio","filter.feeder_bio","gatherer_bio","piercer_bio","scraper_bio","shredder_bio","engulfer_abd","filter.feeder_abd","gatherer_abd","piercer_abd","scraper_abd","shredder_abd","predator_bio","prey_bio","predator_abd","prey_abd","cv.depth","wetness","prop.overflow.days","prop.driedout.days","n_driedout","n_overflow","days_last_catastrophe","type_catastrophe","mu.scalar.2","k.scalar.2","intended.mu.2","intended.k.2","detritivore_bio","PDratio"
37,"argentina_6","argentina","mu3k0.5",3,0.5,12.92,0.03,"c",210,28,52,504.96,NA,3.7,1.7,6.92,NA,NA,NA,NA,NA,NA,NA,150,190,NA,NA,1.68722,NA,105.7,NA,NA,6.79,51.73,NA,NA,NA,NA,NA,NA,100,70,NA,NA,43,NA,20.3249,0.561837,NA,0.482456,NA,0.482456,1,"scraper",0,0,0,0,0.36338,0,0,0,0,0,6,0,0,2.02588,3,41,124.164,0.229809,0.0416667,0.46875,22.5,2,4,"driedout",9,0.25,166.926,0.0009,0.36338,0
38,"argentina_6","argentina","mu3k0.5",3,0.5,12.92,0.03,"c",210,28,52,504.96,NA,3.7,1.7,6.92,NA,NA,NA,NA,NA,NA,NA,150,190,NA,NA,1.68722,NA,105.7,NA,NA,6.79,51.73,NA,NA,NA,NA,NA,NA,100,70,NA,NA,43,NA,20.3249,0.561837,NA,0.482456,NA,0.482456,1,"shredder",0,0,0,0,0,1.1,0,0,0,0,0,1,0,2.02588,3,41,124.164,0.229809,0.0416667,0.46875,22.5,2,4,"driedout",9,0.25,166.926,0.0009,1.1,0
39,"argentina_19","argentina","mu0.1k1",0.1,1,0.43,0.05,"c",430,28,53,1189.82,104.9,18,7.4,5.97,NA,NA,NA,NA,NA,NA,NA,170,220,NA,NA,1.43646,NA,32.2,NA,NA,5.78,0.011,NA,NA,NA,NA,NA,NA,100,110,NA,NA,31,NA,18.1138,0.610962,NA,0.455882,NA,0.455882,1,"engulfer",6.6,0,0,0,0,0,3,0,0,0,0,0,6.6,2.62667,3,11,155.317,0.25948,0.0729167,0.489583,23.5,3.5,4,"driedout",0.01,1,0.1849,0.0025,0,Inf
40,"argentina_19","argentina","mu0.1k1",0.1,1,0.43,0.05,"c",430,28,53,1189.82,104.9,18,7.4,5.97,NA,NA,NA,NA,NA,NA,NA,170,220,NA,NA,1.43646,NA,32.2,NA,NA,5.78,0.011,NA,NA,NA,NA,NA,NA,100,110,NA,NA,31,NA,18.1138,0.610962,NA,0.455882,NA,0.455882,1,"gatherer",0,0,0.166667,0,0,0,0,0,3,0,0,0,0,2.62667,3,11,155.317,0.25948,0.0729167,0.489583,23.5,3.5,4,"driedout",0.01,1,0.1849,0.0025,0.166667,0
41,"argentina_19","argentina","mu0.1k1",0.1,1,0.43,0.05,"c",430,28,53,1189.82,104.9,18,7.4,5.97,NA,NA,NA,NA,NA,NA,NA,170,220,NA,NA,1.43646,NA,32.2,NA,NA,5.78,0.011,NA,NA,NA,NA,NA,NA,100,110,NA,NA,31,NA,18.1138,0.610962,NA,0.455882,NA,0.455882,1,"scraper",0,0,0,0,0.16,0,0,0,0,0,4,0,0,2.62667,3,11,155.317,0.25948,0.0729167,0.489583,23.5,3.5,4,"driedout",0.01,1,0.1849,0.0025,0.16,0
42,"argentina_19","argentina","mu0.1k1",0.1,1,0.43,0.05,"c",430,28,53,1189.82,104.9,18,7.4,5.97,NA,NA,NA,NA,NA,NA,NA,170,220,NA,NA,1.43646,NA,32.2,NA,NA,5.78,0.011,NA,NA,NA,NA,NA,NA,100,110,NA,NA,31,NA,18.1138,0.610962,NA,0.455882,NA,0.455882,1,"shredder",0,0,0,0,0,2.3,0,0,0,0,0,4,0,2.62667,3,11,155.317,0.25948,0.0729167,0.489583,23.5,3.5,4,"driedout",0.01,1,0.1849,0.0025,2.3,0
43,"argentina_4","argentina","mu0.2k1",0.2,1,0.86,0.05,"c",260,33,57.5,1132.85,242,2.4,1.3,6.66,NA,NA,NA,NA,NA,NA,NA,180,180,NA,NA,1.38273,NA,53.2,10.6,4,6.33,6.51,NA,NA,NA,NA,NA,NA,100,80,NA,NA,51,NA,11.3716,0.636644,NA,0.5,NA,0.5,1,"gatherer",0,0,8.07857,0,0,0,0,0,20,0,0,0,0,10.5877,0,22,175.388,0.171367,0.0851064,0.670213,31.5,4,4,"driedout",0.04,1,0.7396,0.0025,8.07857,0
44,"argentina_4","argentina","mu0.2k1",0.2,1,0.86,0.05,"c",260,33,57.5,1132.85,242,2.4,1.3,6.66,NA,NA,NA,NA,NA,NA,NA,180,180,NA,NA,1.38273,NA,53.2,10.6,4,6.33,6.51,NA,NA,NA,NA,NA,NA,100,80,NA,NA,51,NA,11.3716,0.636644,NA,0.5,NA,0.5,1,"shredder",0,0,0,0,0,2.50909,0,0,0,0,0,2,0,10.5877,0,22,175.388,0.171367,0.0851064,0.670213,31.5,4,4,"driedout",0.04,1,0.7396,0.0025,2.50909,0
45,"argentina_13","argentina","mu0.4k1",0.4,1,1.72,0.05,"a",365,33,58.5,789.22,276,10.2,4,6.76,NA,NA,NA,NA,NA,NA,NA,180,120,NA,NA,2.42515,NA,28.1,14.2,5.8,5.88,0.011,NA,NA,NA,NA,NA,NA,90,60,NA,NA,77,NA,35.3561,0.584932,NA,0.5,NA,0.5,1,"engulfer",4.4,0,0,0,0,0,1,0,0,0,0,0,4.4,41.3034,2,38,82.7321,0.415878,0.0568182,0.284091,12.5,2.5,4,"driedout",0.16,1,2.9584,0.0025,0,Inf
46,"argentina_13","argentina","mu0.4k1",0.4,1,1.72,0.05,"a",365,33,58.5,789.22,276,10.2,4,6.76,NA,NA,NA,NA,NA,NA,NA,180,120,NA,NA,2.42515,NA,28.1,14.2,5.8,5.88,0.011,NA,NA,NA,NA,NA,NA,90,60,NA,NA,77,NA,35.3561,0.584932,NA,0.5,NA,0.5,1,"gatherer",0,0,40.9034,0,0,0,0,0,32,0,0,0,0,41.3034,2,38,82.7321,0.415878,0.0568182,0.284091,12.5,2.5,4,"driedout",0.16,1,2.9584,0.0025,40.9034,0
47,"argentina_13","argentina","mu0.4k1",0.4,1,1.72,0.05,"a",365,33,58.5,789.22,276,10.2,4,6.76,NA,NA,NA,NA,NA,NA,NA,180,120,NA,NA,2.42515,NA,28.1,14.2,5.8,5.88,0.011,NA,NA,NA,NA,NA,NA,90,60,NA,NA,77,NA,35.3561,0.584932,NA,0.5,NA,0.5,1,"piercer",0,0,0,7.5,0,0,0,0,0,1,0,0,7.5,41.3034,2,38,82.7321,0.415878,0.0568182,0.284091,12.5,2.5,4,"driedout",0.16,1,2.9584,0.0025,0,Inf
48,"argentina_13","argentina","mu0.4k1",0.4,1,1.72,0.05,"a",365,33,58.5,789.22,276,10.2,4,6.76,NA,NA,NA,NA,NA,NA,NA,180,120,NA,NA,2.42515,NA,28.1,14.2,5.8,5.88,0.011,NA,NA,NA,NA,NA,NA,90,60,NA,NA,77,NA,35.3561,0.584932,NA,0.5,NA,0.5,1,"scraper",0,0,0,0,0.4,0,0,0,0,0,6,0,0,41.3034,2,38,82.7321,0.415878,0.0568182,0.284091,12.5,2.5,4,"driedout",0.16,1,2.9584,0.0025,0.4,0
49,"argentina_2","argentina","mu0.6k1",0.6,1,2.58,0.05,"c",450,33,53,1163.44,207,9.6,4.5,6.74,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.42572,NA,59.4,NA,NA,6.64,0.011,NA,NA,NA,NA,NA,NA,60,60,NA,NA,158,NA,30.8446,0.461191,NA,0.669643,NA,0.669643,1,"filter.feeder",0,0.228571,0,0,0,0,0,8,0,0,0,0,0,56.372,1,81,49.5114,0.519396,0.0520833,0.0833333,NA,2.5,4,"driedout",0.36,1,6.6564,0.0025,0,NaN
50,"argentina_2","argentina","mu0.6k1",0.6,1,2.58,0.05,"c",450,33,53,1163.44,207,9.6,4.5,6.74,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.42572,NA,59.4,NA,NA,6.64,0.011,NA,NA,NA,NA,NA,NA,60,60,NA,NA,158,NA,30.8446,0.461191,NA,0.669643,NA,0.669643,1,"gatherer",0,0,51.881,0,0,0,0,0,48,0,0,0,0,56.372,1,81,49.5114,0.519396,0.0520833,0.0833333,NA,2.5,4,"driedout",0.36,1,6.6564,0.0025,51.881,0
51,"argentina_2","argentina","mu0.6k1",0.6,1,2.58,0.05,"c",450,33,53,1163.44,207,9.6,4.5,6.74,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.42572,NA,59.4,NA,NA,6.64,0.011,NA,NA,NA,NA,NA,NA,60,60,NA,NA,158,NA,30.8446,0.461191,NA,0.669643,NA,0.669643,1,"piercer",0,0,0,15,0,0,0,0,0,1,0,0,15,56.372,1,81,49.5114,0.519396,0.0520833,0.0833333,NA,2.5,4,"driedout",0.36,1,6.6564,0.0025,0,Inf
52,"argentina_2","argentina","mu0.6k1",0.6,1,2.58,0.05,"c",450,33,53,1163.44,207,9.6,4.5,6.74,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.42572,NA,59.4,NA,NA,6.64,0.011,NA,NA,NA,NA,NA,NA,60,60,NA,NA,158,NA,30.8446,0.461191,NA,0.669643,NA,0.669643,1,"scraper",0,0,0,0,2.3625,0,0,0,0,0,18,0,0,56.372,1,81,49.5114,0.519396,0.0520833,0.0833333,NA,2.5,4,"driedout",0.36,1,6.6564,0.0025,2.3625,0
53,"argentina_2","argentina","mu0.6k1",0.6,1,2.58,0.05,"c",450,33,53,1163.44,207,9.6,4.5,6.74,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.42572,NA,59.4,NA,NA,6.64,0.011,NA,NA,NA,NA,NA,NA,60,60,NA,NA,158,NA,30.8446,0.461191,NA,0.669643,NA,0.669643,1,"shredder",0,0,0,0,0,1.9,0,0,0,0,0,7,0,56.372,1,81,49.5114,0.519396,0.0520833,0.0833333,NA,2.5,4,"driedout",0.36,1,6.6564,0.0025,1.9,0
54,"argentina_9","argentina","mu0.8k1",0.8,1,3.45,0.05,"b",280,29,79.5,942.12,320,15.5,5.4,6.53,NA,NA,NA,NA,NA,NA,NA,120,160,NA,NA,1.67289,NA,69,17.4,6.9,6.27,65.81,NA,NA,NA,NA,NA,NA,60,80,NA,NA,80,NA,44.9959,0.430251,NA,0.5,NA,0.5,1,"gatherer",0,0,1.41587,0,0,0,0,0,19,0,0,0,0,2.15705,0,33,73.0896,0.43364,0.108696,0.217391,10,5,4,"driedout",0.64,1,11.9025,0.0025,1.41587,0
55,"argentina_9","argentina","mu0.8k1",0.8,1,3.45,0.05,"b",280,29,79.5,942.12,320,15.5,5.4,6.53,NA,NA,NA,NA,NA,NA,NA,120,160,NA,NA,1.67289,NA,69,17.4,6.9,6.27,65.81,NA,NA,NA,NA,NA,NA,60,80,NA,NA,80,NA,44.9959,0.430251,NA,0.5,NA,0.5,1,"scraper",0,0,0,0,0.741176,0,0,0,0,0,14,0,0,2.15705,0,33,73.0896,0.43364,0.108696,0.217391,10,5,4,"driedout",0.64,1,11.9025,0.0025,0.741176,0
56,"argentina_17","argentina","mu1k1",1,1,4.31,0.05,"a",370,33,50.5,899.43,242,16.9,6.8,5.62,NA,NA,NA,NA,NA,NA,NA,100,160,NA,NA,1.62274,NA,30.6,2.1,0.9,5.74,1.86,NA,NA,NA,NA,NA,NA,40,80,NA,NA,91,NA,33.6095,0.453849,NA,0.55,NA,0.55,1,"filter.feeder",0,0.0823529,0,0,0,0,0,1,0,0,0,0,0,1.25348,1,22,44.9525,0.609493,0.204545,0.0340909,1.5,9,4,"driedout",1,1,18.5761,0.0025,0,NaN
57,"argentina_17","argentina","mu1k1",1,1,4.31,0.05,"a",370,33,50.5,899.43,242,16.9,6.8,5.62,NA,NA,NA,NA,NA,NA,NA,100,160,NA,NA,1.62274,NA,30.6,2.1,0.9,5.74,1.86,NA,NA,NA,NA,NA,NA,40,80,NA,NA,91,NA,33.6095,0.453849,NA,0.55,NA,0.55,1,"gatherer",0,0,0.75,0,0,0,0,0,18,0,0,0,0,1.25348,1,22,44.9525,0.609493,0.204545,0.0340909,1.5,9,4,"driedout",1,1,18.5761,0.0025,0.75,0
58,"argentina_17","argentina","mu1k1",1,1,4.31,0.05,"a",370,33,50.5,899.43,242,16.9,6.8,5.62,NA,NA,NA,NA,NA,NA,NA,100,160,NA,NA,1.62274,NA,30.6,2.1,0.9,5.74,1.86,NA,NA,NA,NA,NA,NA,40,80,NA,NA,91,NA,33.6095,0.453849,NA,0.55,NA,0.55,1,"piercer",0,0,0,6.1,0,0,0,0,0,1,0,0,6.1,1.25348,1,22,44.9525,0.609493,0.204545,0.0340909,1.5,9,4,"driedout",1,1,18.5761,0.0025,0,Inf
59,"argentina_17","argentina","mu1k1",1,1,4.31,0.05,"a",370,33,50.5,899.43,242,16.9,6.8,5.62,NA,NA,NA,NA,NA,NA,NA,100,160,NA,NA,1.62274,NA,30.6,2.1,0.9,5.74,1.86,NA,NA,NA,NA,NA,NA,40,80,NA,NA,91,NA,33.6095,0.453849,NA,0.55,NA,0.55,1,"scraper",0,0,0,0,0.121127,0,0,0,0,0,2,0,0,1.25348,1,22,44.9525,0.609493,0.204545,0.0340909,1.5,9,4,"driedout",1,1,18.5761,0.0025,0.121127,0
60,"argentina_17","argentina","mu1k1",1,1,4.31,0.05,"a",370,33,50.5,899.43,242,16.9,6.8,5.62,NA,NA,NA,NA,NA,NA,NA,100,160,NA,NA,1.62274,NA,30.6,2.1,0.9,5.74,1.86,NA,NA,NA,NA,NA,NA,40,80,NA,NA,91,NA,33.6095,0.453849,NA,0.55,NA,0.55,1,"shredder",0,0,0,0,0,0.3,0,0,0,0,0,1,0,1.25348,1,22,44.9525,0.609493,0.204545,0.0340909,1.5,9,4,"driedout",1,1,18.5761,0.0025,0.3,0
61,"argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.73199,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.943,0.581242,NA,0.673611,NA,0.673611,1,"engulfer",2.2,0,0,0,0,0,1,0,0,0,0,0,2.2,10.0052,2,37,62.0649,0.431316,0.0795455,0.136364,6,3.5,4,"driedout",2.25,1,41.7316,0.0025,0,Inf
62,"argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.73199,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.943,0.581242,NA,0.673611,NA,0.673611,1,"filter.feeder",0,0.247059,0,0,0,0,0,3,0,0,0,0,0,10.0052,2,37,62.0649,0.431316,0.0795455,0.136364,6,3.5,4,"driedout",2.25,1,41.7316,0.0025,0,NaN
63,"argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.73199,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.943,0.581242,NA,0.673611,NA,0.673611,1,"gatherer",0,0,1.5,0,0,0,0,0,24,0,0,0,0,10.0052,2,37,62.0649,0.431316,0.0795455,0.136364,6,3.5,4,"driedout",2.25,1,41.7316,0.0025,1.5,0
64,"argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.73199,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.943,0.581242,NA,0.673611,NA,0.673611,1,"piercer",0,0,0,5.5,0,0,0,0,0,1,0,0,5.5,10.0052,2,37,62.0649,0.431316,0.0795455,0.136364,6,3.5,4,"driedout",2.25,1,41.7316,0.0025,0,Inf
65,"argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.73199,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.943,0.581242,NA,0.673611,NA,0.673611,1,"scraper",0,0,0,0,3.24,0,0,0,0,0,6,0,0,10.0052,2,37,62.0649,0.431316,0.0795455,0.136364,6,3.5,4,"driedout",2.25,1,41.7316,0.0025,3.24,0
66,"argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.73199,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.943,0.581242,NA,0.673611,NA,0.673611,1,"shredder",0,0,0,0,0,5.01818,0,0,0,0,0,4,0,10.0052,2,37,62.0649,0.431316,0.0795455,0.136364,6,3.5,4,"driedout",2.25,1,41.7316,0.0025,5.01818,0
67,"argentina_25","argentina","mu2k1",2,1,8.62,0.05,"b",320,30,54.5,726.17,287,16.5,6.2,6.38,NA,NA,NA,NA,NA,NA,NA,130,200,NA,NA,1.52602,NA,42.9,17.6,7,6.26,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,117,NA,52.0769,0.484677,NA,0.542308,NA,0.542308,1,"filter.feeder",0,0.494118,0,0,0,0,0,6,0,0,0,0,0,4.64137,0,68,45.0913,0.614921,0.184783,0.0326087,NA,8.5,21,"overflow",4,1,74.3044,0.0025,0,NaN
68,"argentina_25","argentina","mu2k1",2,1,8.62,0.05,"b",320,30,54.5,726.17,287,16.5,6.2,6.38,NA,NA,NA,NA,NA,NA,NA,130,200,NA,NA,1.52602,NA,42.9,17.6,7,6.26,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,117,NA,52.0769,0.484677,NA,0.542308,NA,0.542308,1,"gatherer",0,0,0.597253,0,0,0,0,0,48,0,0,0,0,4.64137,0,68,45.0913,0.614921,0.184783,0.0326087,NA,8.5,21,"overflow",4,1,74.3044,0.0025,0.597253,0
69,"argentina_25","argentina","mu2k1",2,1,8.62,0.05,"b",320,30,54.5,726.17,287,16.5,6.2,6.38,NA,NA,NA,NA,NA,NA,NA,130,200,NA,NA,1.52602,NA,42.9,17.6,7,6.26,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,117,NA,52.0769,0.484677,NA,0.542308,NA,0.542308,1,"scraper",0,0,0,0,3.25,0,0,0,0,0,13,0,0,4.64137,0,68,45.0913,0.614921,0.184783,0.0326087,NA,8.5,21,"overflow",4,1,74.3044,0.0025,3.25,0
70,"argentina_25","argentina","mu2k1",2,1,8.62,0.05,"b",320,30,54.5,726.17,287,16.5,6.2,6.38,NA,NA,NA,NA,NA,NA,NA,130,200,NA,NA,1.52602,NA,42.9,17.6,7,6.26,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,117,NA,52.0769,0.484677,NA,0.542308,NA,0.542308,1,"shredder",0,0,0,0,0,0.3,0,0,0,0,0,1,0,4.64137,0,68,45.0913,0.614921,0.184783,0.0326087,NA,8.5,21,"overflow",4,1,74.3044,0.0025,0.3,0
71,"argentina_10","argentina","mu2.5k1",2.5,1,10.77,0.05,"a",220,31,65,1528.4,NA,19.9,7.2,6.31,NA,NA,NA,NA,NA,NA,NA,140,120,NA,NA,1.61378,NA,19.8,13.7,5.6,5.8,0.011,NA,NA,NA,NA,NA,NA,90,70,NA,NA,68,NA,10.369,0.585095,NA,0.386905,NA,0.386905,1,"gatherer",0,0,0.0857143,0,0,0,0,0,6,0,0,0,0,2.59481,1,8,86.4732,0.356499,0.0795455,0.238636,10.5,3.5,4,"driedout",6.25,1,115.993,0.0025,0.0857143,0
72,"argentina_10","argentina","mu2.5k1",2.5,1,10.77,0.05,"a",220,31,65,1528.4,NA,19.9,7.2,6.31,NA,NA,NA,NA,NA,NA,NA,140,120,NA,NA,1.61378,NA,19.8,13.7,5.6,5.8,0.011,NA,NA,NA,NA,NA,NA,90,70,NA,NA,68,NA,10.369,0.585095,NA,0.386905,NA,0.386905,1,"piercer",0,0,0,3,0,0,0,0,0,1,0,0,3,2.59481,1,8,86.4732,0.356499,0.0795455,0.238636,10.5,3.5,4,"driedout",6.25,1,115.993,0.0025,0,Inf
73,"argentina_10","argentina","mu2.5k1",2.5,1,10.77,0.05,"a",220,31,65,1528.4,NA,19.9,7.2,6.31,NA,NA,NA,NA,NA,NA,NA,140,120,NA,NA,1.61378,NA,19.8,13.7,5.6,5.8,0.011,NA,NA,NA,NA,NA,NA,90,70,NA,NA,68,NA,10.369,0.585095,NA,0.386905,NA,0.386905,1,"shredder",0,0,0,0,0,2.50909,0,0,0,0,0,2,0,2.59481,1,8,86.4732,0.356499,0.0795455,0.238636,10.5,3.5,4,"driedout",6.25,1,115.993,0.0025,2.50909,0
74,"argentina_28","argentina","mu3k1",3,1,12.92,0.05,"a",310,34,56,1004.74,215,17.9,7.4,6.45,NA,NA,NA,NA,NA,NA,NA,160,200,NA,NA,1.4884,NA,18.1,6.8,2.8,5.64,15.53,NA,NA,NA,NA,NA,NA,50,90,NA,NA,103,NA,89.8047,0.522424,NA,0.61875,NA,0.61875,1,"filter.feeder",0,0.576471,0,0,0,0,0,7,0,0,0,0,0,2.52707,1,39,28.38,0.6703,0.0340909,0.0113636,NA,1.5,4,"driedout",9,1,166.926,0.0025,0,NaN
75,"argentina_28","argentina","mu3k1",3,1,12.92,0.05,"a",310,34,56,1004.74,215,17.9,7.4,6.45,NA,NA,NA,NA,NA,NA,NA,160,200,NA,NA,1.4884,NA,18.1,6.8,2.8,5.64,15.53,NA,NA,NA,NA,NA,NA,50,90,NA,NA,103,NA,89.8047,0.522424,NA,0.61875,NA,0.61875,1,"gatherer",0,0,1.1381,0,0,0,0,0,27,0,0,0,0,2.52707,1,39,28.38,0.6703,0.0340909,0.0113636,NA,1.5,4,"driedout",9,1,166.926,0.0025,1.1381,0
76,"argentina_28","argentina","mu3k1",3,1,12.92,0.05,"a",310,34,56,1004.74,215,17.9,7.4,6.45,NA,NA,NA,NA,NA,NA,NA,160,200,NA,NA,1.4884,NA,18.1,6.8,2.8,5.64,15.53,NA,NA,NA,NA,NA,NA,50,90,NA,NA,103,NA,89.8047,0.522424,NA,0.61875,NA,0.61875,1,"piercer",0,0,0,13.9,0,0,0,0,0,1,0,0,13.9,2.52707,1,39,28.38,0.6703,0.0340909,0.0113636,NA,1.5,4,"driedout",9,1,166.926,0.0025,0,Inf
77,"argentina_28","argentina","mu3k1",3,1,12.92,0.05,"a",310,34,56,1004.74,215,17.9,7.4,6.45,NA,NA,NA,NA,NA,NA,NA,160,200,NA,NA,1.4884,NA,18.1,6.8,2.8,5.64,15.53,NA,NA,NA,NA,NA,NA,50,90,NA,NA,103,NA,89.8047,0.522424,NA,0.61875,NA,0.61875,1,"scraper",0,0,0,0,0.8125,0,0,0,0,0,5,0,0,2.52707,1,39,28.38,0.6703,0.0340909,0.0113636,NA,1.5,4,"driedout",9,1,166.926,0.0025,0.8125,0
78,"argentina_8","argentina","mu0.1k2",0.1,2,0.43,0.11,"b",455,35,73,1791.42,266,1.4,0.7,6.65,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.67289,NA,84,17.4,6.8,6.25,0.011,NA,NA,NA,NA,NA,NA,100,100,NA,NA,48,NA,13.0409,0.553501,NA,0.449405,NA,0.449405,1,"piercer",0,0,0,14.3,0,0,0,0,0,1,0,0,14.3,5.7,1,34,147.555,0.237535,0.0666667,0.633333,28.5,3,4,"driedout",0.01,4,0.1849,0.0121,0,Inf
79,"argentina_8","argentina","mu0.1k2",0.1,2,0.43,0.11,"b",455,35,73,1791.42,266,1.4,0.7,6.65,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.67289,NA,84,17.4,6.8,6.25,0.011,NA,NA,NA,NA,NA,NA,100,100,NA,NA,48,NA,13.0409,0.553501,NA,0.449405,NA,0.449405,1,"scraper",0,0,0,0,4.8,0,0,0,0,0,31,0,0,5.7,1,34,147.555,0.237535,0.0666667,0.633333,28.5,3,4,"driedout",0.01,4,0.1849,0.0121,4.8,0
80,"argentina_8","argentina","mu0.1k2",0.1,2,0.43,0.11,"b",455,35,73,1791.42,266,1.4,0.7,6.65,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.67289,NA,84,17.4,6.8,6.25,0.011,NA,NA,NA,NA,NA,NA,100,100,NA,NA,48,NA,13.0409,0.553501,NA,0.449405,NA,0.449405,1,"shredder",0,0,0,0,0,0.9,0,0,0,0,0,3,0,5.7,1,34,147.555,0.237535,0.0666667,0.633333,28.5,3,4,"driedout",0.01,4,0.1849,0.0121,0.9,0
81,"argentina_16","argentina","mu0.2k2",0.2,2,0.86,0.11,"c",320,33,63,1297.68,248,8,2.9,6.41,NA,NA,NA,NA,NA,NA,NA,160,160,NA,NA,1.52064,NA,19.9,NA,NA,5.92,0.011,NA,NA,NA,NA,NA,NA,70,40,NA,NA,39,NA,18.9656,0.440741,NA,0.65625,NA,0.65625,1,"gatherer",0,0,0.611111,0,0,0,0,0,11,0,0,0,0,7.55813,0,46,116.555,0.371833,0.197917,0.4375,21,9.5,4,"driedout",0.04,4,0.7396,0.0121,0.611111,0
82,"argentina_16","argentina","mu0.2k2",0.2,2,0.86,0.11,"c",320,33,63,1297.68,248,8,2.9,6.41,NA,NA,NA,NA,NA,NA,NA,160,160,NA,NA,1.52064,NA,19.9,NA,NA,5.92,0.011,NA,NA,NA,NA,NA,NA,70,40,NA,NA,39,NA,18.9656,0.440741,NA,0.65625,NA,0.65625,1,"scraper",0,0,0,0,4.43793,0,0,0,0,0,33,0,0,7.55813,0,46,116.555,0.371833,0.197917,0.4375,21,9.5,4,"driedout",0.04,4,0.7396,0.0121,4.43793,0
83,"argentina_16","argentina","mu0.2k2",0.2,2,0.86,0.11,"c",320,33,63,1297.68,248,8,2.9,6.41,NA,NA,NA,NA,NA,NA,NA,160,160,NA,NA,1.52064,NA,19.9,NA,NA,5.92,0.011,NA,NA,NA,NA,NA,NA,70,40,NA,NA,39,NA,18.9656,0.440741,NA,0.65625,NA,0.65625,1,"shredder",0,0,0,0,0,2.50909,0,0,0,0,0,2,0,7.55813,0,46,116.555,0.371833,0.197917,0.4375,21,9.5,4,"driedout",0.04,4,0.7396,0.0121,2.50909,0
