site_brom.id,site.x,trt.name.x,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,site.y,trt.name.y,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,piercer_bio,predation_NA_bio.x,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,predation_NA_abd.x,predator_piercer_abd,prey_piercer_abd,scraper_abd,shredder_abd,predation_NA_bio.y,predator_bio,prey_bio,predation_NA_abd.y,predator_abd,prey_abd,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio.x,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio.y,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,site,trt.name
argentina_14,argentina,mu1.5k2,1.5,2,6.46,0.11,b,300,33,66,950.03,NA,2.6,1.1,6.57,NA,NA,NA,NA,NA,NA,NA,150,210,NA,NA,1.5009417999999999,NA,25.4,6.9,2.7,6.01,13.26,NA,NA,NA,NA,NA,NA,80,110,NA,NA,105,NA,45.85827785021102,0.4929746044912617,NA,argentina,mu1.5k2,0.4714285714285714,NA,0.4714285714285714,1,0,0.4117647058823529,0.5555555555555556,0,0,8.138297872340425,0.9,0,5,10,0,0,0,45,3,0,0,10.005618133778334,0,0,63,8.138297872340425,1.8673202614379085,0,0,0,0,0,0,0,0,10.005618133778334,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0.4117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.138297872340425,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0,0,0,0,0,0,0,0,9.593853427895981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0,0,0,0,9.593853427895981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.776630434782607,58.7,0,58.7,5.099999999999998,395.95000000000005,16.225234290725027,84.06216790940981,0.40061334215592065,0.15217391304347827,0.25,3,2.5,11.5,7,4,16,12.072285515203,10.6284890003436,18.4195197238656,30.2910447761194,23.2540422885572,17.6567164179104,3.65682141091113,2.47155332677455,3.25228236318403,argentina,mu1.5k2
argentina_24,argentina,mu2k2,2,2,8.62,0.11,a,275,36,75,870.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,230,NA,NA,1.3164585,NA,26.2,2.5,0.9,5.9,0.011,NA,NA,NA,NA,NA,NA,50,90,NA,NA,120,NA,33.97467704226642,0.5764143173254995,NA,argentina,mu2k2,0.6480978260869565,NA,0.6480978260869565,1,0,0.4117647058823529,1.2571428571428573,0,0,5.264516129032258,1.2545454545454546,0,5,33,0,0,0,32,1,0,0,8.187969146602923,0,0,71,5.264516129032258,2.923453017570665,0,0,0,0,0,0,0,0,8.187969146602923,0,0,0,0,0,0,0,0,0,0,1.2571428571428573,0,0,0.4117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.264516129032258,0,0,0,0,1.2545454545454546,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0,0,0,0,0,0,0,0,7.77620444072057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0,0,0,0,7.77620444072057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.69829545454545,74.4,0,74.4,62.949999999999974,642.4,23.10749952196148,58.70056210256001,0.5329876537935748,0.10227272727272727,0.09090909090909091,3,0,4,4.5,37,12,10.2104354009126,10.3259386153851,18.591803388417,29.0373134328358,22.6433457711443,17.5746268656716,2.96483613022023,2.33813798479775,3.26744007311359,argentina,mu2k2
argentina_18,argentina,mu2.5k2,2.5,2,10.77,0.11,b,245,32,73,1807.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,130,NA,NA,1.5564658999999998,NA,31.2,6.7,2.7,6.22,0.011,NA,NA,NA,NA,NA,NA,70,100,NA,NA,130,NA,36.34814993622793,0.47759709267279504,NA,argentina,mu2.5k2,0.4095022624434389,NA,0.4095022624434389,1,0,0,4.054761904761905,7.5,0,0.060563380281690136,0,0,0,24,0,1,0,1,0,0,7.5,4.115325285043595,0,1,25,0.060563380281690136,11.554761904761905,0,0,0,0,0,0,0,0,11.615325285043594,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4714285714285714,0,0,0,0.060563380281690136,0,0,3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.4714285714285714,0,8.143896713615023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.143896713615023,0,0,0,0,0,0,0,0.4714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,37.90380434782608,59.775000000000006,0,59.775000000000006,31.624999999999993,452.825,17.35438672197425,45.810546235082036,0.6350915056498122,0.30434782608695654,0.06521739130434782,3,4.5,3,14,24,4,"NA","NA","NA","NA","NA","NA","NA","NA","NA",argentina,mu2.5k2
argentina_22,argentina,mu3k2,3,2,12.92,0.11,c,360,31,54.5,884.15,199,16.9,6.3,6.37,NA,NA,NA,NA,NA,NA,NA,160,150,NA,NA,1.5421371,NA,20.3,NA,NA,6.13,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,207,NA,52.831702923539666,0.4503333163951812,NA,argentina,mu3k2,0.55,NA,0.55,1,0,0.24705882352941175,0.275,2.4,0,3.921739130434783,2.1999999999999997,0,3,22,0,1,0,22,3,0,2.4,6.643797953964195,0,1,50,3.921739130434783,5.122058823529412,0,0,0,0,0,0,0,0,9.043797953964194,0,0,0,0,0,0,0,0,0,0,0.07500000000000001,0,0,0.24705882352941175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,3.921739130434783,0,0,0,2.4,2.1999999999999997,0,0,0,0,0,0,0,0,0,0.24705882352941175,0,0,0,0,0,0,0,0.2,0,8.596739130434782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24705882352941175,0,0,0,0,0,8.596739130434782,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,72.4140625,93.2,0,93.2,77.675,478.57500000000005,22.00358504499095,30.377429433488174,0.7770858832174665,0.3125,0.0625,3,3.5,3,15,45,4,8.6889279498392,9.35632412789998,16.951843674927,28.3955223880597,23.0761815920398,17.5820895522388,2.46726648127897,2.15908234609403,2.98048833568119,argentina,mu3k2
cardoso_DEC17,cardoso,mu3k0.5,3,0.5,22.67,0.1,a,1015,33,96,NA,43.67,NA,NA,5,-5.210159999999999,248828.2138144975,NA,NA,NA,NA,NA,232.8,216.70000000000002,NA,NA,NA,NA,246.9,NA,NA,5.3,56.8344,2977911.84919931,NA,NA,NA,NA,NA,185,160.39999999999998,NA,NA,527,310.8695652173911,5.2627696468035,0.6867387785435903,NA,cardoso,mu3k0.5,0.23256632207257577,NA,0.23256632207257577,1,1.6811490541361742,3.5625,12.450200202750837,0.5384615384615387,0.2278481012658224,19.349999999999998,3.225263157894738,14,30,347,4,77,0,43,6,0.2278481012658224,2.219610592597713,38.587963360645574,4,91,426,19.349999999999998,18.411144609776194,0,1.9367088607594902,0,0.42972048270760205,0.9078481012658235,0,0,0.680000000000001,37.76114460977619,1.9367088607594902,0.42972048270760205,0,0.2278481012658224,0,0,0,0,0,0.2917948717948718,9.360919913419918,0.42972048270760205,0.5714285714285712,3.5625,0,0,0,0,0,0,0,0.624,0.9078481012658235,0,0,0,2.150175438596492,0,1.9367088607594902,0,0,0,0.028571428571428602,0,0,0,19.349999999999998,0,0.7466666666666664,0,0,1.075087719298246,0,0,0,0.0384615384615384,0,8.42675324675325,0,0,0.5714285714285712,3.5625,0,0,0.2533333333333334,2.150175438596492,0,0.4341666666666671,0,0,0,25.098603259269254,0,0.5000000000000002,0,0,0,0,0.2533333333333334,0,0.0384615384615384,0,0,0,1.4657142857142862,0,0,0.5714285714285712,0.2428571428571431,3.5625,0,0,0,0,0,24.82304944322832,0,0,0,0.42972048270760205,0.03714285714285718,0,0.5000000000000002,0,0,6.822943722943727,0,0,0,0,0,0.13809523809523802,0,0,2.150175438596492,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu3k0.5
cardoso_DEC36,cardoso,mu0.1k1,0.1,1,0.76,0.19,a,1150,35,106,NA,55.46,NA,NA,5,-1.39536,337122.09613577,NA,NA,NA,NA,NA,178.4,211.5,NA,NA,NA,NA,750,NA,NA,4.86666666666667,414.73199999999997,7504979.997308213,NA,NA,NA,NA,NA,142.9,158.79999999999998,NA,NA,566,242.00000000000009,14.925485024284812,0.6623788038412532,NA,cardoso,mu0.1k1,0.22408180411114295,NA,0.22408180411114295,1,7.985818247571771,2.49375,15.96567611923942,1.0034615384615388,0.0933333333333333,27.9,3.762807017543861,57,21,398,1,144,0,62,7,0.0933333333333333,8.989279786033311,50.12223313678328,1,201,488,27.9,25.93385621834307,0,0.17088607594936678,0,4.520103961857486,0.680000000000001,0,0,0.680000000000001,53.833856218343065,0.17088607594936678,4.520103961857486,0,0,0,0,0,0,0,0.04679487179487173,16.23007575757577,3.849499694120188,2.7857142857142843,2.49375,0,0,0,0,0,0.025,0,0.2106666666666666,1.4439376010706322,0,0,0,3.762807017543861,0,0.17088607594936678,0,0,0,0.285714285714286,0,0,0,27.9,0,0,0,0,0,0,0,0,0.0384615384615384,0,14.974718614718624,0,0,2.7857142857142843,2.49375,0,0,0.00833333333333333,3.762807017543861,0,0.3153571428571432,0,0,0,33.88570432352114,0,0.9400000000000005,0,0,0,0,0.00833333333333333,0,0.0384615384615384,0,0,0,4.160000000000001,0,0,2.7857142857142843,0.27142857142857174,2.49375,0,0,0,0,0,30.04870462940095,0,0,0,3.849499694120188,0.03142857142857146,0,0.9400000000000005,0,0,10.67186147186148,0,0,0,0,0,0.1428571428571428,0,0,3.762807017543861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.1k1
cardoso_DEC54,cardoso,mu0.2k1,0.2,1,1.51,0.19,a,1225,38,105,NA,56.16,NA,NA,5.6,-3.12324,3298980.5121857496,NA,NA,NA,NA,NA,227.20000000000002,232.8,NA,NA,NA,NA,327,NA,NA,4.533333333333333,131.3352,5771209.217181397,NA,NA,NA,NA,NA,175.9,144.8,NA,NA,506.5,263.99999999999994,33.200943454785524,0.5370104579424528,NA,cardoso,mu0.2k1,0.3018995631866802,NA,0.3018995631866802,1,7.582096257631568,1.74264705882353,8.93764679202654,1.8632051282051287,0.0933333333333333,6.75,6.450526315789476,47,14,260,1,242,0,15,12,0.0933333333333333,9.445301385836697,23.880820166639545,1,289,301,6.85,20.819185029624663,0,1.0253164556962007,0,4.271620067155378,0.45333333333333403,0,0,0.45333333333333403,27.669185029624664,1.0253164556962007,4.271620067155378,0,0,0,0,0,0,0,0.33910256410256373,8.495432900432904,4.271620067155378,2.857142857142856,1.74264705882353,0,0,0,0,0,0.025,0,0.8160000000000001,0.5466666666666673,0,0.1,0,6.450526315789476,0,1.0253164556962007,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0.31764705882353,0,0,0.2115384615384612,0,6.441385281385284,0,0,2.857142857142856,1.425,0,0,0.12756410256410253,6.450526315789476,0,0.527380952380953,0,0,0,13.534603189518245,0,1.5266666666666675,0,0,0,0.31764705882353,0.12756410256410253,0,0.2115384615384612,0,0,0,5.102857142857144,0,0,2.857142857142856,0.3857142857142861,1.425,0,0,0,0,0,9.404649789029534,0,0,0,4.271620067155378,0,0,1.5266666666666675,0,0,1.314718614718616,0,0,0,0,0,0.0238095238095238,0,0,6.450526315789476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.2k1
cardoso_DEC39,cardoso,mu0.4k1,0.4,1,3.02,0.19,a,945,39,99,NA,45.47,NA,NA,5.2,-4.912319999999999,834778.5237647638,NA,NA,NA,NA,NA,210.7,221.1,NA,NA,NA,NA,276.6,NA,NA,4.733333333333333,50.428799999999995,6991270.136529896,NA,NA,NA,NA,NA,164.20000000000002,161.8,NA,NA,532,109.99999999999933,4.96839477994282,0.6685168252993425,NA,cardoso,mu0.4k1,0.2444486803588305,NA,0.2444486803588305,1,8.143778733867308,3.3650735294117653,14.578024106694999,1.3393589743589749,0.6835443037974671,32.15580448065173,1.862631578947369,42,28,393,12,187,0,84,4,0.6835443037974671,9.483137708226282,51.96153369570587,12,229,509,33.32,22.769410070064104,0,0.9113924050632896,0,3.3113977814863564,0.9102109704641341,0.6558044806517316,0.25,0.22666666666666702,56.339410070064105,0.9113924050632896,3.3113977814863564,0.6558044806517316,0.6835443037974671,0,0,0.25,0,0,0.3887179487179488,13.768939393939402,3.3113977814863564,2.7857142857142847,3.3650735294117653,0,0,1.82,0,0,0.07500000000000001,0,0.12000000000000001,0.9102109704641341,0,0,0.6558044806517316,1.612631578947369,0,0.9113924050632896,0,0,0,0,0,0,0,31.5,0,0.6533333333333331,0,0,0,0.158823529411765,0.25,0,0.057692307692307605,0,11.774891774891781,1.82,0,2.7857142857142847,3.2062500000000003,0,0,0.3310256410256412,1.612631578947369,0,0.7873809523809532,0,0,0,37.481334490347116,0,1.2066666666666672,0.6558044806517316,0,0,0.158823529411765,0.3310256410256412,0,0.057692307692307605,0,0,0,3.2714285714285722,0,1.82,2.7857142857142847,0.6428571428571436,3.2062500000000003,0,0,0.6558044806517316,0,0,34.311603375527426,0,0,0,3.3113977814863564,0.0028571428571428597,0,1.2066666666666672,0,0.25,8.451082251082257,0,0,0,0,0,0.052380952380952354,0,0,1.612631578947369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.4k1
cardoso_DEC22,cardoso,mu2.5k1,2.5,1,18.89,0.19,a,1040,29,63,NA,54.8,NA,NA,5.4,-2.2154399999999996,2408014.9723983575,NA,NA,NA,NA,NA,289.5,234.8,NA,NA,NA,NA,282.1,NA,NA,5.833333333333333,123.9708,7216018.200620411,NA,NA,NA,NA,NA,227.1,180.60000000000002,NA,NA,385,88.00000000000024,3.346944394178708,0.46054301013752563,NA,cardoso,mu2.5k1,0.22318939721601888,NA,0.22318939721601888,1,0.4285714285714283,2.0187500000000003,5.322072492907939,1.2228205128205134,0,13.049999999999999,2.687719298245615,6,17,238,0,174,0,29,5,0,1.6513919413919418,23.07854179115355,0,180,289,13.049999999999999,11.22423753001385,0,0.4556962025316448,0,0,0,0,0,0,24.27423753001385,0.4556962025316448,0,0,0,0,0,0,0,0,0.20384615384615373,5.532207792207796,0,0.4285714285714283,2.0187500000000003,0,0,0,0,0,0,0,0.096,0,0,0,0,2.687719298245615,0,0.4556962025316448,0,0,0,0.2571428571428574,0,0,0,13.049999999999999,0,0,0,0,0,0,0,0,0.096153846153846,0,3.0864935064935084,0,0,0.4285714285714283,2.0187500000000003,0,0,0.10769230769230774,2.687719298245615,0,1.3190476190476204,0,0,0,13.858839059674501,0,1.1266666666666674,0,0,0,0,0.10769230769230774,0,0,0,0,0,0.9228571428571432,0,0,0.4285714285714283,1.1857142857142868,2.0187500000000003,0.096153846153846,0,0,0,0,13.992172393007834,0,0,0,0,0,0,1.1266666666666674,0,0,2.049350649350651,0,0,0,0,0,0.11428571428571423,0,0,2.687719298245615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu2.5k1
cardoso_DEC07,cardoso,mu0.4k2,0.4,2,3.02,0.39,a,948,28,89,NA,47.89,NA,NA,5.4,-4.816439999999999,505683.144203655,NA,NA,NA,NA,NA,235.1,259.29999999999995,NA,NA,NA,NA,309.1,NA,NA,5.133333333333333,59.8944,5819369.516629363,NA,NA,NA,NA,NA,175.6,200.7,NA,NA,737,412.5000000000003,5.1977249716084195,0.6404713200618879,NA,cardoso,mu0.4k2,0.23953842618193172,NA,0.23953842618193172,1,5.625964938207755,4.19779411764706,6.7215654240274505,15.819615384615386,0.0569620253164556,6.750000000000001,4.012807017543861,31,34,173,1,213,0,15,8,0.0569620253164556,21.44558032282314,21.682166559218373,1,244,230,6.750000000000001,31.704313589403377,0,0.7974683544303783,0,3.6259649382077557,0.0569620253164556,0,0.25,0,38.70431358940338,0.7974683544303783,3.6259649382077557,0,0.0569620253164556,0,0,0.25,0,0,0.14230769230769208,6.993928571428575,3.5514533529036116,1.9999999999999991,4.19779411764706,0,0,0,0,0,0.025,0,0.2253333333333333,0.1314736106205998,0,0,0,3.762807017543861,0,0.7974683544303783,0,0,0,0.057142857142857204,0,0,0,6.750000000000001,0,0,0,14.3,0,0.63529411764706,0.25,0,0.1346153846153844,0,5.259047619047621,0,0,1.9999999999999991,3.5625,0,0,0.00769230769230769,3.762807017543861,0,0.3748809523809528,0,0,0,11.537871508430781,14.3,1.3600000000000008,0,0,0,0.63529411764706,0.00769230769230769,0,0.1346153846153844,0,0,0,3.3114285714285723,0,0,1.9999999999999991,0.32857142857142896,3.5625,0,0,0,0,0,8.015584822193837,0,0,0,3.5514533529036116,0.017142857142857158,0,1.3600000000000008,0,0.25,1.885714285714287,0,0,0,14.3,0,0.06190476190476188,0,0,3.762807017543861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.4k2
